Year,Month,State/UT,Tourism Category,Tourist Count,Revenue (INR),Popular Destinations,Purpose of Visit
2005,September,Jharkhand,Total,59662,69009679.52,Top places in Jharkhand,Pilgrimage
2005,September,Karnataka,Total,90389,57582570.7,Top places in Karnataka,Education
2005,September,Kerala,International,78068,59669307.47,Top places in Kerala,Business
2005,September,Madhya Pradesh,International,59242,69741698.42,Top places in Madhya Pradesh,Leisure
2005,September,Maharashtra,Domestic,41236,21703146.3,Top places in Maharashtra,Education
2005,September,Manipur,Total,33070,28417717.26,Top places in Manipur,Business
2005,September,Meghalaya,Domestic,27797,35688125.55,Top places in Meghalaya,Leisure
2005,September,Mizoram,Total,78618,79200580.18,Top places in Mizoram,Pilgrimage
2005,September,Nagaland,Total,51898,60540947.13,Top places in Nagaland,Business
2005,September,Odisha,International,79815,70622979.61,Top places in Odisha,Business
2005,September,Punjab,Domestic,36306,20846127.67,Top places in Punjab,Pilgrimage
2005,September,Rajasthan,International,45291,35395142.15,Top places in Rajasthan,Leisure
2005,September,Sikkim,Domestic,41589,50961545.2,Top places in Sikkim,Pilgrimage
2005,September,Tamil Nadu,International,46613,23379927,Top places in Tamil Nadu,Leisure
2005,September,Telangana,International,68321,94687726.52,Top places in Telangana,Pilgrimage
2005,September,Tripura,Total,83947,78445650.08,Top places in Tripura,Pilgrimage
2005,September,Uttar Pradesh,Domestic,75999,82284992.33,Top places in Uttar Pradesh,Education
2005,September,Uttarakhand,Total,20855,27742799.14,Top places in Uttarakhand,Business
2005,September,West Bengal,Domestic,7703,9144274.97,Top places in West Bengal,Medical
2005,September,Delhi,International,53996,42504868.17,Top places in Delhi,Pilgrimage
2005,September,Puducherry,Domestic,98133,137697367.5,Top places in Puducherry,Leisure
2005,September,Jammu & Kashmir,Total,21783,28504341.2,Top places in Jammu & Kashmir,Pilgrimage
2005,September,Ladakh,International,64982,72809948.93,Top places in Ladakh,Leisure
2005,September,Andaman & Nicobar,Domestic,73939,101069952.3,Top places in Andaman & Nicobar,Pilgrimage
2005,September,Chandigarh,Domestic,74661,90892984.65,Top places in Chandigarh,Medical
2005,September,Dadra & Nagar Haveli and Daman & Diu,Total,74447,46219294.29,Top places in Dadra & Nagar Haveli and Daman & Diu,Medical
2005,September,Lakshadweep,International,5552,6798281.47,Top places in Lakshadweep,Leisure
2005,October,Andhra Pradesh,International,25722,37449390.85,Top places in Andhra Pradesh,Education
2005,October,Arunachal Pradesh,Domestic,47670,67847204.31,Top places in Arunachal Pradesh,Medical
2005,October,Assam,Domestic,92726,58904251.24,Top places in Assam,Pilgrimage
2005,October,Bihar,International,73874,92894078.35,Top places in Bihar,Leisure
2005,October,Chhattisgarh,International,7454,4578110.39,Top places in Chhattisgarh,Medical
2005,October,Goa,Domestic,88003,57415354.94,Top places in Goa,Pilgrimage
2005,October,Gujarat,Domestic,10052,12394972.65,Top places in Gujarat,Leisure
2005,October,Haryana,Domestic,26058,14983147.27,Top places in Haryana,Education
2005,October,Himachal Pradesh,Total,43866,39023482.68,Top places in Himachal Pradesh,Pilgrimage
2005,October,Jharkhand,International,11405,6484883.76,Top places in Jharkhand,Leisure
2005,October,Karnataka,Total,48493,32196976.84,Top places in Karnataka,Pilgrimage
2005,October,Kerala,International,71169,91061248.66,Top places in Kerala,Medical
2005,October,Madhya Pradesh,International,88762,55155512.77,Top places in Madhya Pradesh,Business
2005,October,Maharashtra,Domestic,19288,17316577.41,Top places in Maharashtra,Leisure
2005,October,Manipur,Domestic,5492,5916674.61,Top places in Manipur,Medical
2005,October,Meghalaya,International,97544,114547548,Top places in Meghalaya,Medical
2005,October,Mizoram,International,13387,12900008.09,Top places in Mizoram,Medical
2005,October,Nagaland,Total,27971,24898527.83,Top places in Nagaland,Pilgrimage
2005,October,Odisha,Domestic,12157,13501772.81,Top places in Odisha,Leisure
2005,October,Punjab,International,93034,126588576.4,Top places in Punjab,Business
2005,October,Rajasthan,Total,18405,20947494.27,Top places in Rajasthan,Business
2005,October,Sikkim,International,65125,89447770.84,Top places in Sikkim,Medical
2005,October,Tamil Nadu,Total,83723,81809092.94,Top places in Tamil Nadu,Medical
2005,October,Telangana,Domestic,39572,49402741.14,Top places in Telangana,Leisure
2005,October,Tripura,International,89869,54260333.51,Top places in Tripura,Medical
2005,October,Uttar Pradesh,International,23793,18379847.49,Top places in Uttar Pradesh,Business
2005,October,Uttarakhand,Total,7976,6285826.47,Top places in Uttarakhand,Business
2005,October,West Bengal,Domestic,11290,13227592.24,Top places in West Bengal,Medical
2005,October,Delhi,Total,17671,15409763.55,Top places in Delhi,Business
2005,October,Puducherry,International,24970,32857790.77,Top places in Puducherry,Leisure
2005,October,Jammu & Kashmir,Total,58061,80883648.6,Top places in Jammu & Kashmir,Business
2005,October,Ladakh,Domestic,5990,7391366.02,Top places in Ladakh,Leisure
2005,October,Andaman & Nicobar,Total,8474,4402560.11,Top places in Andaman & Nicobar,Pilgrimage
2005,October,Chandigarh,International,47269,65242085.67,Top places in Chandigarh,Medical
2005,October,Dadra & Nagar Haveli and Daman & Diu,Total,43104,46738087.97,Top places in Dadra & Nagar Haveli and Daman & Diu,Education
2005,October,Lakshadweep,Total,86609,128175631.3,Top places in Lakshadweep,Medical
2005,November,Andhra Pradesh,Domestic,69617,93530292.66,Top places in Andhra Pradesh,Pilgrimage
2005,November,Arunachal Pradesh,Domestic,38686,23219938.51,Top places in Arunachal Pradesh,Leisure
2005,November,Assam,Total,63743,44801634.28,Top places in Assam,Education
2005,November,Bihar,International,67080,60081001.57,Top places in Bihar,Education
2005,November,Chhattisgarh,Domestic,44898,52929263.82,Top places in Chhattisgarh,Pilgrimage
2005,November,Goa,International,8031,4531965.71,Top places in Goa,Leisure
2005,November,Gujarat,International,42859,38677912.71,Top places in Gujarat,Leisure
2005,November,Haryana,International,23215,17381833.5,Top places in Haryana,Pilgrimage
2005,November,Himachal Pradesh,International,69636,41667620.33,Top places in Himachal Pradesh,Medical
2005,November,Jharkhand,Total,67260,64140079.5,Top places in Jharkhand,Leisure
2005,November,Karnataka,Domestic,62393,41444703.95,Top places in Karnataka,Leisure
2005,November,Kerala,Total,26744,14682218.1,Top places in Kerala,Business
2005,November,Madhya Pradesh,International,39672,24640354.38,Top places in Madhya Pradesh,Pilgrimage
2005,November,Maharashtra,Total,33135,20364940.83,Top places in Maharashtra,Medical
2005,November,Manipur,Total,14462,18930269.58,Top places in Manipur,Pilgrimage
2005,November,Meghalaya,Total,38451,22256360.87,Top places in Meghalaya,Business
2005,November,Mizoram,International,54070,54742186.87,Top places in Mizoram,Medical
2005,November,Nagaland,Total,82046,76317406.93,Top places in Nagaland,Education
2005,November,Odisha,International,17870,14611405.24,Top places in Odisha,Pilgrimage
2005,November,Punjab,Domestic,37256,42812284.25,Top places in Punjab,Education
2005,November,Rajasthan,Total,80134,91142567.81,Top places in Rajasthan,Education
2005,November,Sikkim,Domestic,21070,14444179.65,Top places in Sikkim,Leisure
2005,November,Tamil Nadu,International,23339,18086363.82,Top places in Tamil Nadu,Education
2005,November,Telangana,Total,17914,24308008.36,Top places in Telangana,Education
2005,November,Tripura,International,50822,41009460.35,Top places in Tripura,Medical
2005,November,Uttar Pradesh,Domestic,50473,31860172.12,Top places in Uttar Pradesh,Medical
2005,November,Uttarakhand,Domestic,72145,46316256.01,Top places in Uttarakhand,Education
2005,November,West Bengal,International,11670,13067495.79,Top places in West Bengal,Medical
2005,November,Delhi,Total,31749,35820440.94,Top places in Delhi,Leisure
2005,November,Puducherry,Total,74697,77139096.12,Top places in Puducherry,Education
2005,November,Jammu & Kashmir,Domestic,42896,45392909.55,Top places in Jammu & Kashmir,Business
2005,November,Ladakh,Total,76733,75495415.96,Top places in Ladakh,Education
2005,November,Andaman & Nicobar,International,48517,46760784.72,Top places in Andaman & Nicobar,Education
2005,November,Chandigarh,International,67818,63425012.76,Top places in Chandigarh,Leisure
2005,November,Dadra & Nagar Haveli and Daman & Diu,Total,46752,46863880.04,Top places in Dadra & Nagar Haveli and Daman & Diu,Medical
2005,November,Lakshadweep,International,41251,49839074.12,Top places in Lakshadweep,Business
2005,December,Andhra Pradesh,Domestic,93691,121657196.8,Top places in Andhra Pradesh,Pilgrimage
2005,December,Arunachal Pradesh,Total,61409,88941505.91,Top places in Arunachal Pradesh,Medical
2005,December,Assam,International,93424,129230206.9,Top places in Assam,Pilgrimage
2005,December,Bihar,International,62400,38088650.31,Top places in Bihar,Pilgrimage
2005,December,Chhattisgarh,Domestic,26264,14638809.47,Top places in Chhattisgarh,Education
2005,December,Goa,Domestic,52445,72007290.62,Top places in Goa,Education
2005,December,Gujarat,Total,17076,17230947.72,Top places in Gujarat,Education
2005,December,Haryana,Total,77779,45577840.64,Top places in Haryana,Medical
2005,December,Himachal Pradesh,Total,84431,125622292.5,Top places in Himachal Pradesh,Education
2005,December,Jharkhand,Domestic,83460,59527103.96,Top places in Jharkhand,Pilgrimage
2005,December,Karnataka,Total,96008,108360212.4,Top places in Karnataka,Medical
2005,December,Kerala,International,49872,31269327.22,Top places in Kerala,Leisure
2005,December,Madhya Pradesh,Total,89556,105247062.5,Top places in Madhya Pradesh,Medical
2005,December,Maharashtra,Domestic,13619,19150335.03,Top places in Maharashtra,Business
2005,December,Manipur,Domestic,5112,6347780.16,Top places in Manipur,Business
2005,December,Meghalaya,Domestic,45360,23329595.27,Top places in Meghalaya,Business
2005,December,Mizoram,International,76901,59056451.98,Top places in Mizoram,Leisure
2005,December,Nagaland,Total,92731,129506726.7,Top places in Nagaland,Education
2005,December,Odisha,International,41498,43536598.52,Top places in Odisha,Medical
2005,December,Punjab,International,40779,25043656.55,Top places in Punjab,Leisure
2005,December,Rajasthan,Total,88650,85868798.63,Top places in Rajasthan,Education
2005,December,Sikkim,Domestic,34217,22258606.53,Top places in Sikkim,Leisure
2005,December,Tamil Nadu,Domestic,16958,17823710.22,Top places in Tamil Nadu,Business
2005,December,Telangana,Total,67825,38417089.73,Top places in Telangana,Pilgrimage
2005,December,Tripura,Domestic,89581,74334567.71,Top places in Tripura,Education
2005,December,Uttar Pradesh,Total,60661,85043275.05,Top places in Uttar Pradesh,Leisure
2005,December,Uttarakhand,Domestic,25223,30367696.98,Top places in Uttarakhand,Medical
2005,December,West Bengal,Total,98193,71442625.37,Top places in West Bengal,Leisure
2005,December,Delhi,International,84495,79595355.8,Top places in Delhi,Business
2005,December,Puducherry,International,14234,12777611.84,Top places in Puducherry,Business
2005,December,Jammu & Kashmir,Domestic,32146,45092956.84,Top places in Jammu & Kashmir,Leisure
2005,December,Ladakh,Total,81775,58584264.1,Top places in Ladakh,Business
2005,December,Andaman & Nicobar,Total,63203,63056347.03,Top places in Andaman & Nicobar,Business
2005,December,Chandigarh,Domestic,18002,25580439.66,Top places in Chandigarh,Medical
2005,December,Dadra & Nagar Haveli and Daman & Diu,Total,42507,40134216.94,Top places in Dadra & Nagar Haveli and Daman & Diu,Medical
2005,December,Lakshadweep,Domestic,35022,37006494.36,Top places in Lakshadweep,Pilgrimage
2006,January,Andhra Pradesh,Total,8487,7109568.29,Top places in Andhra Pradesh,Leisure
2006,January,Arunachal Pradesh,Domestic,95180,102436966,Top places in Arunachal Pradesh,Education
2006,January,Assam,Total,61971,38187317.94,Top places in Assam,Leisure
2006,January,Bihar,Total,65057,45321398.05,Top places in Bihar,Business
2006,January,Chhattisgarh,Total,21527,10888480.69,Top places in Chhattisgarh,Leisure
2006,January,Goa,International,83874,70501904.86,Top places in Goa,Pilgrimage
2006,January,Gujarat,Total,54635,43213369.49,Top places in Gujarat,Education
2006,January,Haryana,Total,5854,4668723.07,Top places in Haryana,Business
2006,January,Himachal Pradesh,Total,23940,34244883.62,Top places in Himachal Pradesh,Medical
2006,January,Jharkhand,Domestic,88138,83866019.76,Top places in Jharkhand,Business
2006,January,Karnataka,International,91762,136948218.1,Top places in Karnataka,Leisure
2006,January,Kerala,International,14171,15298684.86,Top places in Kerala,Leisure
2006,January,Madhya Pradesh,International,55193,67950170.35,Top places in Madhya Pradesh,Pilgrimage
2006,January,Maharashtra,International,57503,70140600.58,Top places in Maharashtra,Medical
2006,January,Manipur,International,82812,93592694.06,Top places in Manipur,Education
2006,January,Meghalaya,Domestic,97908,72445296.98,Top places in Meghalaya,Education
2006,January,Mizoram,Domestic,19070,15809702.77,Top places in Mizoram,Pilgrimage
2006,January,Nagaland,International,26959,33704032.84,Top places in Nagaland,Pilgrimage
2006,January,Odisha,Total,40919,37133259.56,Top places in Odisha,Medical
2006,January,Punjab,International,43591,46945758.08,Top places in Punjab,Business
2006,January,Rajasthan,Total,56087,40362985.98,Top places in Rajasthan,Business
2006,January,Sikkim,International,63378,54251424.13,Top places in Sikkim,Medical
2006,January,Tamil Nadu,Total,78426,106603369,Top places in Tamil Nadu,Business
2006,January,Telangana,Domestic,77033,89739798.62,Top places in Telangana,Medical
2006,January,Tripura,Domestic,92709,122706670,Top places in Tripura,Leisure
2006,January,Uttar Pradesh,International,42847,55146811.31,Top places in Uttar Pradesh,Medical
2006,January,Uttarakhand,International,5000,5092195.34,Top places in Uttarakhand,Education
2006,January,West Bengal,International,67686,44409914.17,Top places in West Bengal,Business
2006,January,Delhi,International,8736,13047092.97,Top places in Delhi,Leisure
2006,January,Puducherry,Total,82770,103135942.1,Top places in Puducherry,Leisure
2006,January,Jammu & Kashmir,International,83246,85750365.78,Top places in Jammu & Kashmir,Business
2006,January,Ladakh,Total,28333,39565970.34,Top places in Ladakh,Pilgrimage
2006,January,Andaman & Nicobar,International,47309,45743831.56,Top places in Andaman & Nicobar,Education
2006,January,Chandigarh,Total,79854,40289618.84,Top places in Chandigarh,Business
2006,January,Dadra & Nagar Haveli and Daman & Diu,Total,24453,33567806.79,Top places in Dadra & Nagar Haveli and Daman & Diu,Medical
2006,January,Lakshadweep,Domestic,37751,36540458.87,Top places in Lakshadweep,Leisure
2006,February,Andhra Pradesh,International,8916,12806247.98,Top places in Andhra Pradesh,Education
2006,February,Arunachal Pradesh,Domestic,89920,72730159.15,Top places in Arunachal Pradesh,Leisure
2006,February,Assam,International,51126,73186803.69,Top places in Assam,Education
2006,February,Bihar,International,36922,21030094.28,Top places in Bihar,Medical
2006,February,Chhattisgarh,Domestic,79541,89690290.72,Top places in Chhattisgarh,Pilgrimage
2006,February,Goa,International,77884,43875092.8,Top places in Goa,Pilgrimage
2006,February,Gujarat,Total,15310,17201538.24,Top places in Gujarat,Leisure
2006,February,Haryana,International,15617,21006043.7,Top places in Haryana,Business
2006,February,Himachal Pradesh,Total,14177,12834843.25,Top places in Himachal Pradesh,Medical
